"","landslide_category","landslide_trigger","landslide_size","landslide_setting","fatality_count","injury_count","country_name","year"
"6102","landslide","unknown","unknown","above_road",0,0,"United States","14"
"6103","mudslide","rain","large","unknown",34,NA,"Burkina Faso","08"
"6104","mudslide","downpour","medium","unknown",1,NA,"Brazil","10"
"6105","rock_fall","rain","small","above_road",0,0,"Malaysia","16"
"6106","landslide","tropical_cyclone","medium","unknown",NA,NA,"Philippines","13"
"6107","landslide","downpour","medium","unknown",0,NA,"United States","11"
"6108","landslide","downpour","medium","unknown",0,NA,"United States","10"
"6109","landslide","rain","small","above_road",0,0,"Nepal","14"
"6110","landslide","downpour","medium","unknown",NA,NA,"India","13"
"6111","complex","downpour","medium","unknown",0,NA,"Canada","10"
"6112","landslide","downpour","medium","urban",0,0,"Malaysia","14"
"6113","landslide","continuous_rain","medium","unknown",0,0,"Guatemala","15"
"6114","landslide","downpour","medium","unknown",NA,NA,"China","12"
"6115","landslide","downpour","medium","unknown",0,NA,"Sri Lanka","10"
"6116","landslide","rain","medium","unknown",NA,NA,"Argentina","13"
"6117","landslide","tropical_cyclone","medium","unknown",0,NA,"New Zealand","11"
"6118","landslide","tropical_cyclone","medium","unknown",8,NA,"Philippines","09"
"6119","landslide","rain","medium","unknown",NA,NA,"United States","12"
"6120","landslide","downpour","medium","unknown",0,NA,"Nepal","10"
"6121","debris_flow","downpour","medium","natural_slope",0,0,"Canada","15"
"6122","complex","downpour","medium","unknown",0,NA,"India","10"
"6123","landslide","continuous_rain","medium","unknown",17,NA,"China","07"
"6124","landslide","unknown","unknown","above_road",0,0,"United States","11"
"6125","landslide","downpour","medium","above_road",0,0,"India","15"
"6126","landslide","downpour","medium","unknown",0,NA,"India","10"
"6127","landslide","continuous_rain","large","above_river",174,52,"Nepal","14"
"6128","landslide","rain","medium","unknown",NA,NA,"United States","13"
"6129","landslide","downpour","medium","unknown",1,NA,"Kyrgyzstan","11"
"6130","landslide","downpour","large","unknown",42,0,"Ethiopia","16"
"6131","landslide","unknown","medium","unknown",0,0,"United States","14"
"6132","landslide","downpour","medium","unknown",0,1,"Philippines","14"
"6133","landslide","tropical_cyclone","large","unknown",1,0,"Philippines","14"
"6134","landslide","unknown","unknown","above_road",0,0,"United States","14"
"6135","mudslide","downpour","small","unknown",0,NA,"United States","10"
"6136","rock_fall","earthquake","unknown","natural_slope",0,0,"Taiwan","16"
"6137","landslide","unknown","medium","unknown",NA,NA,"India","08"
"6138","mudslide","tropical_cyclone","medium","unknown",9,NA,"Taiwan","10"
"6139","landslide","downpour","medium","unknown",1,NA,"Colombia","10"
"6140","landslide","unknown","unknown","above_road",0,0,"United States","15"
"6141","landslide","downpour","small","natural_slope",0,0,"United Kingdom","16"
"6142","landslide","downpour","medium","unknown",0,NA,"India","10"
"6143","landslide","mining","medium","unknown",5,NA,"India","08"
"6144","landslide","unknown","medium","above_road",0,0,"United States","16"
"6145","landslide","downpour","medium","unknown",0,NA,"Bhutan","09"
"6146","landslide","downpour","medium","unknown",0,NA,"Philippines","11"
"6147","landslide","continuous_rain","small","above_river",0,0,"India","16"
"6148","landslide","rain","small","unknown",0,NA,"United States","11"
"6149","landslide","tropical_cyclone","medium","unknown",0,NA,"Georgia","13"
"6150","landslide","rain","medium","unknown",NA,NA,"India","07"
"6151","landslide","downpour","medium","unknown",NA,NA,"Malaysia","13"
"6152","landslide","downpour","medium","unknown",0,NA,"Brunei","10"
"6153","rock_fall","unknown","medium","natural_slope",0,0,"United States","16"
"6154","landslide","downpour","medium","unknown",7,NA,"China","12"
"6155","landslide","downpour","medium","unknown",4,NA,"India","13"
"6156","landslide","rain","medium","above_road",0,0,"United States","15"
"6157","landslide","continuous_rain","large","unknown",0,NA,"United States","13"
"6158","landslide","downpour","medium","unknown",0,NA,"United States","12"
"6159","landslide","downpour","medium","unknown",0,NA,"United States","11"
"6160","landslide","downpour","medium","unknown",2,NA,"Philippines","11"
"6161","landslide","continuous_rain","medium","unknown",0,0,"India","15"
"6162","landslide","downpour","medium","unknown",0,NA,"India","11"
"6163","landslide","downpour","small","retaining_wall",0,0,"United Kingdom","13"
"6164","rock_fall","earthquake","medium","natural_slope",0,0,"United States","16"
"6165","mudslide","downpour","small","above_road",0,0,"United States","14"
"6166","landslide","rain","large","unknown",12,NA,"China","08"
"6167","landslide","unknown","unknown","above_road",0,0,"United States","11"
"6168","landslide","continuous_rain","medium","above_road",0,0,"Papua New Guinea","14"
"6169","landslide","unknown","medium","unknown",10,21,"China","13"
"6170","landslide","downpour","medium","unknown",0,NA,"Italy","11"
"6171","landslide","unknown","unknown","above_road",0,0,"United States","12"
"6172","landslide","unknown","medium","above_road",0,0,"Nepal","15"
"6173","landslide","downpour","medium","above_road",0,0,"India","14"
"6174","landslide","downpour","medium","unknown",0,NA,"Venezuela","10"
"6175","landslide","downpour","medium","unknown",NA,NA,"India","09"
"6176","landslide","rain","small","natural_slope",0,0,"United States","14"
"6177","landslide","downpour","medium","unknown",0,NA,"United Kingdom","13"
"6178","complex","tropical_cyclone","large","unknown",NA,NA,"Vietnam","07"
"6179","landslide","rain","large","unknown",NA,NA,"Kenya","12"
"6180","rock_fall","downpour","medium","unknown",NA,NA,"India","13"
"6181","landslide","rain","medium","unknown",5,NA,"Nepal","13"
"6182","mudslide","downpour","small","natural_slope",0,0,"United States","15"
"6183","landslide","tropical_cyclone","medium","unknown",0,NA,"China","10"
"6184","landslide","rain","medium","unknown",NA,NA,"Malaysia","13"
"6185","landslide","unknown","unknown","above_road",0,0,"United States","15"
"6186","landslide","downpour","medium","unknown",0,NA,"United States","11"
"6187","landslide","downpour","small","unknown",0,NA,"Philippines","11"
"6188","landslide","downpour","medium","above_road",0,NA,"Philippines","11"
"6189","mudslide","downpour","small","unknown",0,NA,"United States","12"
"6190","landslide","unknown","medium","unknown",0,NA,"India","12"
"6191","landslide","downpour","medium","unknown",7,NA,"China","10"
"6192","other","downpour","small","retaining_wall",0,0,"Malaysia","15"
"6193","landslide","downpour","medium","unknown",NA,NA,"India","08"
"6194","landslide","unknown","unknown","above_road",0,0,"United States","12"
"6195","landslide","downpour","small","unknown",NA,NA,"India","13"
"6196","landslide","downpour","medium","unknown",0,NA,"Indonesia","12"
"6197","landslide","downpour","large","above_road",0,NA,"Thailand","11"
"6198","landslide","downpour","large","unknown",0,NA,"China","10"
"6199","landslide","rain","medium","unknown",NA,NA,"Nepal","08"
"6200","landslide","downpour","medium","unknown",12,NA,"Turkey","10"
"6201","landslide","unknown","unknown","above_road",0,0,"United States","13"
"6202","landslide","unknown","unknown","above_road",0,0,"United States","15"
"6203","landslide","unknown","unknown","above_road",0,0,"United States","14"
"6204","landslide","downpour","medium","unknown",3,NA,"Indonesia","11"
"6205","landslide","unknown","medium","above_road",0,0,"United States","15"
"6206","landslide","downpour","medium","unknown",0,NA,"United Kingdom","11"
"6207","landslide","rain","medium","unknown",2,NA,"Bangladesh","11"
"6208","landslide","downpour","medium","unknown",0,NA,"United States","10"
"6209","debris_flow","downpour","medium","unknown",NA,NA,"Canada","09"
"6210","landslide","downpour","medium","unknown",NA,NA,"India","08"
"6211","riverbank","flooding","small","above_river",0,0,NA,"12"
"6212","landslide","unknown","unknown","above_road",0,0,"United States","12"
"6213","mudslide","downpour","small","above_road",0,0,"United States","98"
"6214","landslide","downpour","large","unknown",6,1,"Mexico","15"
"6215","landslide","rain","medium","unknown",NA,NA,"Philippines","13"
"6216","landslide","unknown","medium","unknown",0,NA,"China","12"
"6217","landslide","downpour","large","above_road",0,0,"Indonesia","15"
"6218","mudslide","downpour","small","unknown",0,NA,"United States","10"
"6219","mudslide","downpour","medium","unknown",0,NA,"United States","13"
"6220","mudslide","downpour","medium","unknown",0,NA,"New Zealand","13"
"6221","landslide","unknown","unknown","unknown",0,0,"Fiji","14"
"6222","other","unknown","medium","retaining_wall",0,0,"Norway","16"
"6223","mudslide","rain","small","unknown",0,NA,"United States","11"
"6224","landslide","downpour","medium","unknown",NA,NA,"Ecuador","07"
"6225","complex","downpour","large","unknown",0,NA,"United States","11"
"6226","rock_fall","unknown","small","above_road",0,0,"United States","16"
"6227","landslide","unknown","medium","unknown",2,NA,"Japan","08"
"6228","landslide","rain","small","unknown",0,NA,"United States","12"
"6229","landslide","rain","large","unknown",NA,NA,"China","13"
"6230","landslide","unknown","medium","below_road",0,0,"United Kingdom","14"
"6231","rock_fall","unknown","medium","unknown",NA,NA,"United States","08"
"6232","mudslide","downpour","small","above_road",0,0,"United States","14"
"6233","landslide","downpour","medium","unknown",0,NA,"Vietnam","10"
"6234","landslide","downpour","medium","unknown",NA,NA,"Malaysia","12"
"6235","rock_fall","unknown","small","above_road",0,0,"United States","15"
"6236","landslide","downpour","medium","unknown",0,NA,"Philippines","11"
"6237","landslide","rain","large","unknown",60,NA,"Indonesia","08"
"6238","landslide","unknown","unknown","above_road",0,0,"United States","12"
"6239","landslide","tropical_cyclone","large","natural_slope",27,0,"China","16"
"6240","landslide","downpour","medium","unknown",NA,NA,"Canada","12"
"6241","landslide","downpour","medium","unknown",NA,NA,"China","08"
"6242","landslide","unknown","unknown","above_road",0,0,"United States","15"
"6243","landslide","downpour","medium","unknown",2,NA,"Bangladesh","10"
"6244","landslide","downpour","medium","unknown",0,NA,"United States","10"
"6245","landslide","rain","medium","unknown",4,0,"Nepal","14"
"6246","complex","downpour","medium","unknown",NA,NA,"Nepal","07"
"6247","landslide","unknown","medium","unknown",0,NA,"United States","13"
"6248","landslide","rain","medium","unknown",0,NA,"United States","13"
"6249","landslide","downpour","small","unknown",0,NA,"India","10"
"6250","landslide","downpour","medium","unknown",2,NA,"Nepal","10"
"6251","rock_fall","downpour","small","above_road",0,NA,"Australia","10"
"6252","landslide","rain","medium","unknown",0,NA,"United States","13"
"6253","landslide","downpour","medium","unknown",NA,NA,"Japan","08"
"6254","landslide","downpour","medium","unknown",0,NA,"Brazil","10"
"6255","mudslide","downpour","medium","unknown",1,NA,"Mexico","08"
"6256","landslide","downpour","medium","unknown",0,NA,"India","10"
"6257","landslide","downpour","small","above_road",0,0,"India","16"
"6258","landslide","other","small","unknown",0,NA,"France","13"
"6259","rock_fall","unknown","medium","above_road",0,0,"Canada","16"
"6260","landslide","continuous_rain","unknown","unknown",2,0,"India","16"
"6261","landslide","unknown","small","below_road",0,0,"United States","14"
"6262","landslide","unknown","unknown","above_road",0,0,"United States","15"
"6263","landslide","downpour","medium","unknown",NA,NA,"Nepal","08"
"6264","mudslide","downpour","medium","unknown",4,NA,"Thailand","11"
"6265","landslide","downpour","small","unknown",0,NA,"United States","10"
"6266","landslide","continuous_rain","medium","unknown",0,0,"Nicaragua","14"
"6267","landslide","rain","medium","unknown",NA,NA,"United States","12"
"6268","landslide","unknown","unknown","above_road",0,0,"United States","14"
"6269","landslide","downpour","large","unknown",5,3,"India","16"
"6270","landslide","rain","medium","unknown",0,NA,"India","11"
"6271","landslide","tropical_cyclone","medium","above_road",0,0,"United States","16"
"6272","complex","downpour","medium","unknown",NA,NA,"Brunei","08"
"6273","landslide","downpour","medium","urban",1,5,"Thailand","15"
"6274","landslide","downpour","large","unknown",9,NA,"Colombia","11"
"6275","landslide","downpour","medium","unknown",NA,NA,"India","13"
"6276","landslide","downpour","medium","above_road",0,0,"United States","14"
"6277","landslide","tropical_cyclone","large","unknown",1,NA,"Philippines","09"
"6278","landslide","downpour","small","above_road",0,0,"United States","15"
"6279","landslide","unknown","medium","unknown",2,NA,"Nepal","13"
"6280","landslide","rain","very_large","unknown",NA,NA,"Vietnam","13"
"6281","landslide","downpour","small","above_road",0,2,"India","15"
"6282","landslide","monsoon","medium","above_road",0,0,"Nepal","15"
"6283","landslide","downpour","small","unknown",0,NA,"United Kingdom","10"
"6284","mudslide","tropical_cyclone","medium","unknown",6,NA,"Mexico","07"
"6285","landslide","rain","small","unknown",0,NA,"United States","12"
"6286","mudslide","downpour","medium","unknown",0,NA,"Canada","11"
"6287","landslide","downpour","medium","unknown",NA,NA,"India","12"
"6288","mudslide","unknown","small","urban",NA,NA,"Singapore","08"
"6289","landslide","rain","small","urban",0,0,NA,"17"
"6290","landslide","tropical_cyclone","medium","unknown",1,0,"Philippines","15"
"6291","mudslide","rain","small","unknown",0,NA,"United States","13"
"6292","landslide","rain","medium","unknown",4,7,"India","13"
"6293","landslide","downpour","medium","unknown",0,NA,"Pakistan","10"
"6294","debris_flow","downpour","medium","above_road",0,0,"United States","15"
"6295","landslide","tropical_cyclone","medium","above_road",0,0,"Philippines","15"
"6296","landslide","earthquake","medium","unknown",0,NA,"New Zealand","13"
"6297","landslide","downpour","medium","unknown",0,NA,"India","11"
"6298","landslide","rain","medium","unknown",4,2,"Philippines","15"
"6299","landslide","downpour","large","above_road",8,1,"Indonesia","14"
